title,movieId,genres,tmdbId,content
"Sugarland Express, The (1974)",3738,Drama,5121,Drama
Suicide Club (Jisatsu saakuru) (2001),27604,Horror|Mystery|Thriller,12720,Horror Mystery Thriller
Suicide Kings (1997),1799,Comedy|Crime|Drama|Mystery|Thriller,10668,Comedy Crime Drama Mystery Thriller
Suicide Squad (2016),135536,Action|Crime|Sci-Fi,297761,Action Crime Sci-Fi
Sukiyaki Western Django (2008),61289,Action|Western,13637,Action Western
Sullivan's Travels (1941),2936,Adventure|Comedy|Romance,16305,Adventure Comedy Romance
Sully (2016),160980,Drama,363676,Drama
"Sum of All Fears, The (2002)",5400,Drama|Thriller,4614,Drama Thriller
"Sum of Us, The (1994)",324,Comedy|Drama,36614,Comedy Drama
Summer Catch (2001),4736,Comedy|Drama|Romance,26602,Comedy Drama Romance
"Summer Place, A (1959)",7131,Drama,18904,Drama
Summer Rental (1985),4293,Comedy,19357,Comedy
Summer School (1987),7026,Comedy,14671,Comedy
Summer Wars (Samâ wôzu) (2009),85179,Adventure|Animation|Comedy|Sci-Fi,28874,Adventure Animation Comedy Sci-Fi
Summer of Sam (1999),2702,Drama,10279,Drama
"Summer's Tale, A (Conte d'été) (1996)",26928,Comedy|Drama|Romance,37563,Comedy Drama Romance
Sun Alley (Sonnenallee) (1999),53355,Comedy|Romance,2241,Comedy Romance
Sunflower (Xiang ri kui) (2005),61628,Drama,38019,Drama
Sunless (Sans Soleil) (1983),6123,Documentary,1563,Documentary
Sunrise: A Song of Two Humans (1927),8125,Drama|Romance,631,Drama Romance
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),922,Drama|Film-Noir|Romance,599,Drama Film-Noir Romance
"Sunset Limited, The (2011)",85213,Drama,56831,Drama
Sunset Park (1996),706,Drama,29649,Drama
Sunshine (1999),3720,Drama,17771,Drama
Sunshine (2007),52328,Adventure|Drama|Sci-Fi|Thriller,1272,Adventure Drama Sci-Fi Thriller
Sunshine Cleaning (2008),67267,Comedy|Drama,13090,Comedy Drama
Sunshine State (2002),5447,Drama,57022,Drama
Super (2010),85401,Action|Comedy|Drama,45132,Action Comedy Drama
Super 8 (2011),87306,Mystery|Sci-Fi|Thriller|IMAX,37686,Mystery Sci-Fi Thriller IMAX
Super High Me (2007),59143,Comedy|Documentary,14236,Comedy Documentary
Super Mario Bros. (1993),546,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,9607,Action Adventure Children Comedy Fantasy Sci-Fi
Super Size Me (2004),8464,Comedy|Documentary|Drama,9372,Comedy Documentary Drama
Super Troopers (2001),5110,Comedy|Crime|Mystery,39939,Comedy Crime Mystery
"Super, The (1991)",8720,Comedy,53287,Comedy
SuperFly (2018),189381,Action|Crime|Thriller,500475,Action Crime Thriller
Superbad (2007),54503,Comedy,8363,Comedy
Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),861,Action|Comedy|Crime|Thriller,11134,Action Comedy Crime Thriller
Supercop 2 (Project S) (Chao ji ji hua) (1993),876,Action|Comedy|Crime|Thriller,38955,Action Comedy Crime Thriller
Superfast! (2015),129250,(no genres listed),325358,(no genres listed)
Supergirl (1984),3877,Action|Adventure|Fantasy,9651,Action Adventure Fantasy
Superhero Movie (2008),59014,Action|Comedy|Sci-Fi,11918,Action Comedy Sci-Fi
Superman (1978),2640,Action|Adventure|Sci-Fi,1924,Action Adventure Sci-Fi
Superman II (1980),2641,Action|Sci-Fi,8536,Action Sci-Fi
Superman III (1983),2642,Action|Adventure|Sci-Fi,9531,Action Adventure Sci-Fi
Superman IV: The Quest for Peace (1987),2643,Action|Adventure|Sci-Fi,11411,Action Adventure Sci-Fi
Superman Returns (2006),46530,Action|Adventure|Sci-Fi|IMAX,1452,Action Adventure Sci-Fi IMAX
Superman/Batman: Public Enemies (2009),95149,Action|Animation|Fantasy,22855,Action Animation Fantasy
Superman/Doomsday (2007) ,95004,Action|Animation,13640,Action Animation
Supernova (2000),3190,Adventure|Sci-Fi|Thriller,10384,Adventure Sci-Fi Thriller
Superstar (1999),2907,Comedy,13824,Comedy
"Sure Thing, The (1985)",6636,Comedy|Romance,8992,Comedy Romance
Surf Nazis Must Die (1987),2164,Action|Comedy|Drama|Horror,28070,Action Comedy Drama Horror
Surf's Up (2007),53460,Animation|Children|Comedy,9408,Animation Children Comedy
"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",7248,Action|Adventure|Drama|War,27329,Action Adventure Drama War
Surrogates (2009),71530,Action|Sci-Fi|Thriller,19959,Action Sci-Fi Thriller
Survive Style 5+ (2004),37495,Fantasy|Mystery|Romance|Thriller,16133,Fantasy Mystery Romance Thriller
Surviving Christmas (2004),8946,Comedy,15566,Comedy
Surviving the Game (1994),547,Action|Adventure|Thriller,17585,Action Adventure Thriller
Survivor (2015),134246,Action|Thriller,334074,Action Thriller
Suspect Zero (2004),8831,Crime|Thriller,8080,Crime Thriller
Suspicion (1941),2206,Film-Noir|Mystery|Thriller,11462,Film-Noir Mystery Thriller
Suspiria (1977),4437,Horror,11906,Horror
Suture (1993),320,Film-Noir|Thriller,87078,Film-Noir Thriller
Swamp Thing (1982),2668,Horror|Sci-Fi,17918,Horror Sci-Fi
"Swamp, The (Ciénaga, La) (2001)",4825,Comedy|Drama,58429,Comedy Drama
"Swan Princess, The (1994)",313,Animation|Children,22586,Animation Children
"Swarm, The (1978)",5543,Action|Horror|Sci-Fi,46878,Action Horror Sci-Fi
Sweeney Todd (2006),69140,Crime|Drama|Horror|Thriller,37924,Crime Drama Horror Thriller
Sweeney Todd: The Demon Barber of Fleet Street (2007),56757,Drama|Horror|Musical|Thriller,13885,Drama Horror Musical Thriller
Sweet Bird of Youth (1962),8057,Drama,33632,Drama
Sweet Charity (1969),6245,Comedy|Drama|Musical|Romance,42618,Comedy Drama Musical Romance
Sweet Dreams (1985),7083,Drama,42045,Drama
"Sweet Hereafter, The (1997)",1719,Drama,10217,Drama
Sweet Home Alabama (2002),5620,Comedy|Romance,11529,Comedy Romance
Sweet Liberty (1986),31000,Comedy,66600,Comedy
Sweet November (2001),4155,Drama|Romance,1921,Drama Romance
Sweet Sixteen (2002),6898,Drama,1376,Drama
Sweet Smell of Success (1957),4432,Drama|Film-Noir,976,Drama Film-Noir
Sweet and Lowdown (1999),3129,Comedy|Drama,9684,Comedy Drama
"Sweetest Thing, The (2002)",5296,Comedy|Romance,11812,Comedy Romance
Sweetgrass (2009),82857,Adventure|Documentary|Western,50071,Adventure Documentary Western
Sweetie (1989),4671,Drama,65015,Drama
Swelter (2014),149612,Action|Drama|Thriller,256687,Action Drama Thriller
Swept Away (2002),5675,Comedy|Romance,12779,Comedy Romance
Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),2239,Comedy|Drama,37916,Comedy Drama
Swept from the Sea (1997),1656,Drama|Romance,1959,Drama Romance
Swimfan (2002),5564,Thriller,20616,Thriller
Swimming Pool (2003),6538,Drama|Mystery|Thriller,302,Drama Mystery Thriller
Swimming with Sharks (1995),322,Comedy|Drama,20306,Comedy Drama
Swing Kids (1993),2106,Drama|War,10419,Drama War
Swing Time (1936),7055,Comedy|Musical|Romance,20325,Comedy Musical Romance
Swingers (1996),1060,Comedy|Drama,10218,Comedy Drama
Swiss Army Man (2016),159415,Comedy|Drama|Romance,347031,Comedy Drama Romance
Swiss Family Robinson (1960),1017,Adventure|Children,18444,Adventure Children
"Switch, The (2010)",80166,Comedy|Romance,41210,Comedy Romance
Switchback (1997),1661,Crime|Mystery|Thriller,10871,Crime Mystery Thriller
Sword Art Online The Movie: Ordinal Scale (2017),177285,Action|Adventure|Animation|Fantasy|Sci-Fi,413594,Action Adventure Animation Fantasy Sci-Fi
"Sword in the Stone, The (1963)",1025,Animation|Children|Fantasy|Musical,9078,Animation Children Fantasy Musical
"Sword of Doom, The (Dai-bosatsu tôge) (1966)",32387,Action|Drama,19884,Action Drama
Sword of Vengeance (2014),132462,Action|Adventure|Drama,313074,Action Adventure Drama
Sword of the Beast (Kedamono no ken) (1965),40578,Action|Drama,46917,Action Drama
Sword of the Stranger (Sutorejia: Mukô hadan) (2007),64695,Action|Adventure|Animation,13980,Action Adventure Animation
Swordfish (2001),4344,Action|Crime|Drama,9705,Action Crime Drama
Sydney (Hard Eight) (1996),2952,Crime|Drama|Thriller,8052,Crime Drama Thriller
Sydney White (2007),54734,Comedy,10760,Comedy
Sylvia (2003),6883,Drama|Romance,28200,Drama Romance
Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),27592,Crime|Drama,4689,Crime Drama
Sympathy for the Devil (1968),26195,Documentary|Musical,50789,Documentary Musical
Sympathy for the Underdog (1971),160527,Action|Crime|Drama,90351,Action Crime Drama
"Synecdoche, New York (2008)",62511,Comedy|Drama,4960,Comedy Drama
Syriana (2005),40583,Drama|Thriller,231,Drama Thriller
Syrup (2013),102378,Comedy|Drama,72525,Comedy Drama
T-Rex: Back to the Cretaceous (1998),4445,Adventure|Documentary|IMAX,82623,Adventure Documentary IMAX
T2 3-D: Battle Across Time (1996),172497,(no genres listed),65595,(no genres listed)
T2: Trainspotting (2017),168266,Crime|Drama,180863,Crime Drama
THX 1138 (1971),6645,Action|Adventure|Drama|Sci-Fi,636,Action Adventure Drama Sci-Fi
TMNT (Teenage Mutant Ninja Turtles) (2007),51939,Action|Adventure|Animation|Children|Comedy|Fantasy,1273,Action Adventure Animation Children Comedy Fantasy
"TV Set, The (2006)",53574,Comedy|Drama,17320,Comedy Drama
Table 19 (2017),170401,Comedy|Drama,353569,Comedy Drama
Tabu (2012),100277,Drama|Romance,93858,Drama Romance
Tadpole (2002),5485,Comedy|Drama|Romance,39141,Comedy Drama Romance
Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),27869,Action|Drama|War,11658,Action Drama War
Tag (2018),188797,Comedy,455980,Comedy
"Tailor of Panama, The (2001)",4234,Drama|Thriller,2575,Drama Thriller
Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),97285,Action|Crime|Mystery,71723,Action Crime Mystery
Take Me Home Tonight (2011),84950,Comedy|Drama,50725,Comedy Drama
Take Shelter (2011),90057,Drama,64720,Drama
Take This Job and Shove It (1981),5863,Comedy,42371,Comedy
Take This Waltz (2011),94931,Drama|Romance,86555,Drama Romance
Take the Lead (2006),44613,Drama,12763,Drama
Take the Money and Run (1969),1963,Comedy|Crime,11485,Comedy Crime
Taken (2008),59369,Action|Crime|Drama|Thriller,8681,Action Crime Drama Thriller
Taken 2 (2012),96861,Action|Crime|Drama|Thriller,82675,Action Crime Drama Thriller
Taken 3 (2015),120635,Action|Crime|Thriller,260346,Action Crime Thriller
Takers (2010),87785,Action|Crime|Thriller,22907,Action Crime Thriller
Taking Care of Business (1990),5307,Comedy,6393,Comedy
Taking Lives (2004),7362,Crime|Drama|Thriller,11081,Crime Drama Thriller
Taking Sides (2001),6706,Drama,31094,Drama
Taking Woodstock (2009),70984,Comedy,26320,Comedy
"Taking of Pelham 1 2 3, The (2009)",69306,Crime|Drama|Thriller,18487,Crime Drama Thriller
"Taking of Pelham One Two Three, The (1974)",3384,Action|Crime,8333,Action Crime
"Tale of Despereaux, The (2008)",65577,Adventure|Animation|Children|Comedy|Fantasy,10199,Adventure Animation Children Comedy Fantasy
"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",114554,Animation|Drama|Fantasy,149871,Animation Drama Fantasy
"Tale of Two Cities, A (1935)",6984,Drama,17831,Drama
"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",7982,Drama|Horror|Mystery|Thriller,4552,Drama Horror Mystery Thriller
Talent for the Game (1991),6246,Drama,41164,Drama
"Talented Mr. Ripley, The (1999)",3176,Drama|Mystery|Thriller,1213,Drama Mystery Thriller
Tales from the Crypt Presents: Bordello of Blood (1996),842,Comedy|Horror,9431,Comedy Horror
Tales from the Crypt Presents: Demon Knight (1995),328,Horror|Thriller,9059,Horror Thriller
Tales from the Darkside: The Movie (1990),2327,Fantasy|Horror|Thriller,20701,Fantasy Horror Thriller
Tales from the Hood (1995),330,Action|Crime|Horror,25066,Action Crime Horror
Tales of Manhattan (1942),25887,Comedy|Drama,27655,Comedy Drama
Talk Radio (1988),4009,Drama,10132,Drama
"Talk of the Town, The (1942)",6228,Comedy|Romance|Thriller,23159,Comedy Romance Thriller
Talk to Her (Hable con Ella) (2002),5878,Drama|Romance,64,Drama Romance
"Tall Guy, The (1989)",4672,Comedy|Romance,24077,Comedy Romance
"Tall Man, The (2012)",96964,Crime|Drama|Mystery,86597,Crime Drama Mystery
Tall Tale (1995),2103,Adventure|Children|Fantasy|Western,41841,Adventure Children Fantasy Western
Talladega Nights: The Ballad of Ricky Bobby (2006),46970,Action|Comedy,9718,Action Comedy
"Taming of the Shrew, The (1967)",3028,Comedy,25560,Comedy
Tammy (2014),112497,Comedy,226486,Comedy
Tampopo (1985),3819,Comedy,11830,Comedy
Tangerine (2015),140816,Comedy|Drama,308084,Comedy Drama
Tangerines (2013),116411,Drama,238628,Drama
Tangled (2010),81847,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,38757,Animation Children Comedy Fantasy Musical Romance IMAX
Tangled Ever After (2012),112006,Action|Animation|Children,82881,Action Animation Children
Tango & Cash (1989),4673,Action|Comedy|Crime|Thriller,9618,Action Comedy Crime Thriller
Tango (1998),2573,Drama|Musical,65749,Drama Musical
Tanguy (2001),32659,Comedy,2029,Comedy
Tank Girl (1995),327,Action|Comedy|Sci-Fi,9067,Action Comedy Sci-Fi
"Tao of Steve, The (2000)",3852,Comedy,20438,Comedy
Tape (2001),4888,Drama,23949,Drama
Tapeheads (1988),4181,Comedy,25447,Comedy
Taps (1981),5237,Drama,10627,Drama
Tarantula (1955),2656,Horror|Sci-Fi,9077,Horror Sci-Fi
Tarnation (2003),8938,Documentary,1435,Documentary
Tarzan (1999),2687,Adventure|Animation|Children|Drama,37135,Adventure Animation Children Drama
Tarzan and the Lost City (1998),1867,Action|Adventure,38618,Action Adventure
Taste of Cherry (Ta'm e guilass) (1997),1859,Drama,30020,Drama
Tattooed Life (Irezumi ichidai) (1965),63768,Crime|Drama,88435,Crime Drama
Taxi (1998),8604,Action|Comedy,2330,Action Comedy
Taxi (2004),8912,Action|Comedy,11045,Action Comedy
Taxi 2 (2000),27193,Action|Comedy,2332,Action Comedy
Taxi 3 (2003),8605,Action|Comedy,2334,Action Comedy
Taxi 4 (2007),54908,Action|Comedy,2335,Action Comedy
Taxi Driver (1976),111,Crime|Drama|Thriller,103,Crime Drama Thriller
Taxi to the Dark Side (2007),58191,Documentary,13362,Documentary
Tea with Mussolini (1999),2436,Comedy|Drama|War,10368,Comedy Drama War
Teacher's Pet (1958),26038,Comedy|Romance,43137,Comedy Romance
Teaching Mrs. Tingle (1999),2806,Comedy|Thriller,10342,Comedy Thriller
"Teahouse of the August Moon, The (1956)",35807,Comedy,43313,Comedy
Team America: World Police (2004),8917,Action|Adventure|Animation|Comedy,3989,Action Adventure Animation Comedy
Tears for Sale (2008),153408,Comedy|Drama|Fantasy,16403,Comedy Drama Fantasy
Tears of the Sun (2003),6213,Action|Drama|Thriller,9567,Action Drama Thriller
Ted (2012),95441,Comedy|Fantasy,72105,Comedy Fantasy
Ted 2 (2015),135861,Comedy,214756,Comedy
Teddy Bear (Mis) (1981),5767,Comedy|Crime,31407,Comedy Crime
Teen Wolf (1985),7036,Comedy|Fantasy,11824,Comedy Fantasy
Teenage Mutant Ninja Turtles (1990),3438,Action|Children|Comedy|Fantasy|Sci-Fi,1498,Action Children Comedy Fantasy Sci-Fi
Teenage Mutant Ninja Turtles (2014),113348,Action|Adventure|Comedy,98566,Action Adventure Comedy
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),3439,Action|Children|Fantasy,1497,Action Children Fantasy
Teenage Mutant Ninja Turtles III (1993),3440,Action|Adventure|Children|Comedy|Fantasy,1499,Action Adventure Children Comedy Fantasy
Teenage Mutant Ninja Turtles: Out of the Shadows (2016),159690,Action|Adventure|Comedy,308531,Action Adventure Comedy
Teenage Mutant Ninja Turtles: Turtles Forever (2009),72601,Action|Adventure|Animation|Comedy|Thriller,34003,Action Adventure Animation Comedy Thriller
Teeth (2007),57910,Comedy|Horror,13121,Comedy Horror
Tekkonkinkreet (Tekkon kinkurîto) (2006),55167,Action|Adventure|Animation|Crime|Fantasy,13754,Action Adventure Animation Crime Fantasy
Teknolust (2002),27420,Comedy|Drama|Romance|Sci-Fi,81540,Comedy Drama Romance Sci-Fi
Tell No One (Ne le dis à personne) (2006),54372,Crime|Drama|Mystery|Thriller,10795,Crime Drama Mystery Thriller
Temple Grandin (2010),74324,Drama,33602,Drama
Temptress Moon (Feng Yue) (1996),1514,Romance,47694,Romance
"Ten Commandments, The (1956)",7386,Adventure|Drama,6844,Adventure Drama
"Ten, The (2007)",55020,Comedy,13173,Comedy
Tenacious D in The Pick of Destiny (2006),49396,Adventure|Comedy|Musical,2179,Adventure Comedy Musical
"Tenant, The (Locataire, Le) (1976)",6530,Drama|Horror|Mystery|Thriller,11482,Drama Horror Mystery Thriller
Tenchi Muyô! In Love (1996),157775,Animation|Comedy,34935,Animation Comedy
Tender Mercies (1983),2070,Drama|Romance|Western,42121,Drama Romance Western
Tenebre (1982),6140,Horror|Mystery|Thriller,29702,Horror Mystery Thriller
Tequila Sunrise (1988),2802,Action|Drama|Romance|Thriller,10396,Action Drama Romance Thriller
Terminal Velocity (1994),548,Action|Mystery|Thriller,9057,Action Mystery Thriller
"Terminal, The (2004)",8529,Comedy|Drama|Romance,594,Comedy Drama Romance
Terminator 2: Judgment Day (1991),589,Action|Sci-Fi,280,Action Sci-Fi
Terminator 3: Rise of the Machines (2003),6537,Action|Adventure|Sci-Fi,296,Action Adventure Sci-Fi
Terminator Genisys (2015),120799,Action|Adventure|Sci-Fi|Thriller,87101,Action Adventure Sci-Fi Thriller
Terminator Salvation (2009),68791,Action|Adventure|Sci-Fi|Thriller,534,Action Adventure Sci-Fi Thriller
"Terminator, The (1984)",1240,Action|Sci-Fi|Thriller,218,Action Sci-Fi Thriller
Terms of Endearment (1983),1958,Comedy|Drama,11050,Comedy Drama
Terri (2011),88746,Comedy,51993,Comedy
"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",3192,Drama,48233,Drama
"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",8670,Crime|Horror|Mystery|Thriller,12206,Crime Horror Mystery Thriller
Tetro (2009),70708,Drama|Mystery,11928,Drama Mystery
"Tetsuo, the Ironman (Tetsuo) (1988)",4552,Action|Horror|Sci-Fi|Thriller,41428,Action Horror Sci-Fi Thriller
Tex (1982),2104,Drama,27332,Drama
Texas - Doc Snyder hält die Welt in Atem (1993),157108,Comedy|Western,1659,Comedy Western
Texas Chainsaw 3D (2013),99721,Horror|Mystery|Thriller,76617,Horror Mystery Thriller
"Texas Chainsaw Massacre 2, The (1986)",2460,Horror,16337,Horror
"Texas Chainsaw Massacre, The (1974)",2459,Horror,30497,Horror
"Texas Chainsaw Massacre, The (2003)",6880,Horror,9373,Horror
"Texas Chainsaw Massacre: The Beginning, The (2006)",48518,Horror|Thriller,10781,Horror Thriller
Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),2462,Horror,16780,Horror
Texas Rangers (2001),4962,Adventure|Western,13503,Adventure Western
Thank You for Smoking (2006),44195,Comedy|Drama,9388,Comedy Drama
That Awkward Moment (2014),109483,Comedy|Romance,225565,Comedy Romance
That Darn Cat (1997),1460,Children|Comedy|Mystery,20735,Children Comedy Mystery
That Darn Cat! (1965),1018,Children|Comedy|Mystery,20723,Children Comedy Mystery
That Demon Within (2014),137345,Crime|Thriller,253622,Crime Thriller
That Munchhausen (1979),134252,Comedy|Drama|Fantasy,27937,Comedy Drama Fantasy
That Obscure Object of Desire (Cet obscur objet du désir) (1977),4928,Drama,5781,Drama
That Sugar Film (2014),131023,Documentary,305091,Documentary
That Thing You Do! (1996),1042,Comedy|Drama,9591,Comedy Drama
That Touch of Mink (1962),7082,Comedy|Romance,12708,Comedy Romance
That's Entertainment (1974),8998,Documentary,33740,Documentary
That's My Boy (2012),96616,Comedy,87428,Comedy
The 5th Wave (2016),148172,Adventure|Sci-Fi|Thriller,299687,Adventure Sci-Fi Thriller
The Accountant (2016),162606,Crime|Drama|Thriller,302946,Crime Drama Thriller
The Adderall Diaries (2015),160730,Action|Drama|Thriller,274504,Action Drama Thriller
The Adventures of Sherlock Holmes and Doctor Watson,147250,(no genres listed),127605,(no genres listed)
The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),147326,Crime|Mystery,126846,Crime Mystery
